state,date,Population,deaths,confirmed
NH,02/03/20,1359711,0,0
NH,02/04/20,1359711,0,0
NH,02/05/20,1359711,0,0
NH,02/06/20,1359711,0,0
NH,02/07/20,1359711,0,0
NH,02/08/20,1359711,0,0
NH,02/09/20,1359711,0,0
NH,03/01/20,1359711,0,0
NH,03/10/20,1359711,0,4
NH,03/11/20,1359711,0,5
NH,03/12/20,1359711,0,6
NH,03/13/20,1359711,0,6
NH,03/14/20,1359711,0,7
NH,03/15/20,1359711,0,7
NH,03/16/20,1359711,0,17
NH,03/17/20,1359711,0,26
NH,03/18/20,1359711,0,37
NH,03/19/20,1359711,0,42
NH,03/02/20,1359711,0,1
NH,03/20/20,1359711,0,53
NH,03/21/20,1359711,0,61
NH,03/22/20,1359711,0,73
NH,03/23/20,1359711,1,101
NH,03/24/20,1359711,1,101
NH,03/25/20,1359711,1,108
NH,03/26/20,1359711,1,137
NH,03/27/20,1359711,1,158
NH,03/28/20,1359711,2,187
NH,03/29/20,1359711,2,214
NH,03/03/20,1359711,0,2
NH,03/30/20,1359711,3,314
NH,03/31/20,1359711,3,357
NH,03/04/20,1359711,0,2
NH,03/05/20,1359711,0,2
NH,03/06/20,1359711,0,2
NH,03/07/20,1359711,0,2
NH,03/08/20,1359711,0,4
NH,03/09/20,1359711,0,4
NH,04/01/20,1359711,3,357
NH,04/10/20,1359711,21,819
NH,04/11/20,1359711,22,885
NH,04/02/20,1359711,3,479
NH,04/03/20,1359711,5,479
NH,04/04/20,1359711,7,540
NH,04/05/20,1359711,9,621
NH,04/06/20,1359711,9,715
NH,04/07/20,1359711,9,715
NH,04/08/20,1359711,13,747
NH,04/09/20,1359711,21,819
NJ,01/22/20,8882190,0,0
NJ,01/23/20,8882190,0,0
NJ,01/24/20,8882190,0,0
NJ,01/25/20,8882190,0,0
NJ,01/26/20,8882190,0,0
NJ,01/27/20,8882190,0,0
NJ,01/28/20,8882190,0,0
NJ,01/29/20,8882190,0,0
NJ,01/30/20,8882190,0,0
NJ,01/31/20,8882190,0,0
NJ,02/01/20,8882190,0,0
NJ,02/10/20,8882190,0,0
NJ,02/11/20,8882190,0,0
NJ,02/12/20,8882190,0,0
NJ,02/13/20,8882190,0,0
NJ,02/14/20,8882190,0,0
NJ,02/15/20,8882190,0,0
NJ,02/16/20,8882190,0,0
NJ,02/17/20,8882190,0,0
NJ,02/18/20,8882190,0,0
NJ,02/19/20,8882190,0,0
NJ,02/02/20,8882190,0,0
NJ,02/20/20,8882190,0,0
NJ,02/21/20,8882190,0,0
NJ,02/22/20,8882190,0,0
NJ,02/23/20,8882190,0,0
NJ,02/24/20,8882190,0,0
NJ,02/25/20,8882190,0,0
NJ,02/26/20,8882190,0,0
NJ,02/27/20,8882190,0,0
NJ,02/28/20,8882190,0,0
NJ,02/29/20,8882190,0,0
NJ,02/03/20,8882190,0,0
NJ,02/04/20,8882190,0,0
NJ,02/05/20,8882190,0,0
NJ,02/06/20,8882190,0,0
NJ,02/07/20,8882190,0,0
NJ,02/08/20,8882190,0,0
NJ,02/09/20,8882190,0,0
NJ,03/01/20,8882190,0,0
NJ,03/10/20,8882190,1,15
NJ,03/11/20,8882190,1,23
NJ,03/12/20,8882190,1,29
NJ,03/13/20,8882190,1,49
NJ,03/14/20,8882190,1,69
NJ,03/15/20,8882190,2,72
NJ,03/16/20,8882190,2,176
NJ,03/17/20,8882190,3,250
NJ,03/18/20,8882190,5,397
NJ,03/19/20,8882190,9,741
NJ,03/02/20,8882190,0,0
NJ,03/20/20,8882190,11,890
NJ,03/21/20,8882190,16,1327
NJ,03/22/20,8882190,20,1914
NJ,03/23/20,8882190,27,2844
NJ,03/24/20,8882190,44,3675
NJ,03/25/20,8882190,62,4402
NJ,03/26/20,8882190,81,6876
NJ,03/27/20,8882190,108,8825
NJ,03/28/20,8882190,140,11124
NJ,03/29/20,8882190,161,13386
NJ,03/03/20,8882190,0,0
NJ,03/30/20,8882190,198,16636
NJ,03/31/20,8882190,267,18696
NJ,03/04/20,8882190,0,0
NJ,03/05/20,8882190,0,2
NJ,03/06/20,8882190,0,2
NJ,03/07/20,8882190,0,4
NJ,03/08/20,8882190,0,5
NJ,03/09/20,8882190,0,5
NJ,04/01/20,8882190,355,22255
NJ,04/10/20,8882190,1932,54588
NJ,04/11/20,8882190,2183,58151
NJ,04/02/20,8882190,537,25590
NJ,04/03/20,8882190,646,29895
NJ,04/04/20,8882190,846,34124
NJ,04/05/20,8882190,917,37505
NJ,04/06/20,8882190,1003,41090
NJ,04/07/20,8882190,1232,44416
NJ,04/08/20,8882190,1504,47437
NJ,04/09/20,8882190,1709,51027
NM,01/22/20,2096829,0,0
NM,01/23/20,2096829,0,0
NM,01/24/20,2096829,0,0
NM,01/25/20,2096829,0,0
NM,01/26/20,2096829,0,0
NM,01/27/20,2096829,0,0
NM,01/28/20,2096829,0,0
NM,01/29/20,2096829,0,0
NM,01/30/20,2096829,0,0
NM,01/31/20,2096829,0,0
NM,02/01/20,2096829,0,0
NM,02/10/20,2096829,0,0
NM,02/11/20,2096829,0,0
NM,02/12/20,2096829,0,0
NM,02/13/20,2096829,0,0
NM,02/14/20,2096829,0,0
NM,02/15/20,2096829,0,0
NM,02/16/20,2096829,0,0
NM,02/17/20,2096829,0,0
NM,02/18/20,2096829,0,0
NM,02/19/20,2096829,0,0
NM,02/02/20,2096829,0,0
NM,02/20/20,2096829,0,0
NM,02/21/20,2096829,0,0
NM,02/22/20,2096829,0,0
NM,02/23/20,2096829,0,0
NM,02/24/20,2096829,0,0
NM,02/25/20,2096829,0,0
NM,02/26/20,2096829,0,0
NM,02/27/20,2096829,0,0
NM,02/28/20,2096829,0,0
NM,02/29/20,2096829,0,0
NM,02/03/20,2096829,0,0
NM,02/04/20,2096829,0,0
NM,02/05/20,2096829,0,0
NM,02/06/20,2096829,0,0
NM,02/07/20,2096829,0,0
NM,02/08/20,2096829,0,0
NM,02/09/20,2096829,0,0
NM,03/01/20,2096829,0,0
NM,03/10/20,2096829,0,0
NM,03/11/20,2096829,0,3
NM,03/12/20,2096829,0,5
NM,03/13/20,2096829,0,10
NM,03/14/20,2096829,0,13
NM,03/15/20,2096829,0,13
NM,03/16/20,2096829,0,21
NM,03/17/20,2096829,0,23
NM,03/18/20,2096829,0,28
NM,03/19/20,2096829,0,35
NM,03/02/20,2096829,0,0
NM,03/20/20,2096829,0,42
NM,03/21/20,2096829,0,55
NM,03/22/20,2096829,0,57
NM,03/23/20,2096829,0,83
NM,03/24/20,2096829,0,100
NM,03/25/20,2096829,1,113
NM,03/26/20,2096829,1,113
NM,03/27/20,2096829,1,136
NM,03/28/20,2096829,1,208
NM,03/29/20,2096829,2,237
NM,03/03/20,2096829,0,0
NM,03/30/20,2096829,2,237
NM,03/31/20,2096829,4,315
NM,03/04/20,2096829,0,0
NM,03/05/20,2096829,0,0
NM,03/06/20,2096829,0,0
NM,03/07/20,2096829,0,0
NM,03/08/20,2096829,0,0
NM,03/09/20,2096829,0,0
NM,04/01/20,2096829,5,340
NM,04/10/20,2096829,17,1081
NM,04/11/20,2096829,19,1091
NM,04/02/20,2096829,6,388
NM,04/03/20,2096829,10,534
NM,04/04/20,2096829,10,534
NM,04/05/20,2096829,12,670
NM,04/06/20,2096829,12,757
NM,04/07/20,2096829,13,876
NM,04/08/20,2096829,13,902
NM,04/09/20,2096829,16,865
NV,01/22/20,3080156,0,0
NV,01/23/20,3080156,0,0
NV,01/24/20,3080156,0,0
NV,01/25/20,3080156,0,0
NV,01/26/20,3080156,0,0
NV,01/27/20,3080156,0,0
NV,01/28/20,3080156,0,0
NV,01/29/20,3080156,0,0
NV,01/30/20,3080156,0,0
NV,01/31/20,3080156,0,0
NV,02/01/20,3080156,0,0
NV,02/10/20,3080156,0,0
NV,02/11/20,3080156,0,0
NV,02/12/20,3080156,0,0
NV,02/13/20,3080156,0,0
NV,02/14/20,3080156,0,0
NV,02/15/20,3080156,0,0
NV,02/16/20,3080156,0,0
NV,02/17/20,3080156,0,0
NV,02/18/20,3080156,0,0
NV,02/19/20,3080156,0,0
NV,02/02/20,3080156,0,0
NV,02/20/20,3080156,0,0
NV,02/21/20,3080156,0,0
NV,02/22/20,3080156,0,0
NV,02/23/20,3080156,0,0
NV,02/24/20,3080156,0,0
NV,02/25/20,3080156,0,0
NV,02/26/20,3080156,0,0
NV,02/27/20,3080156,0,0
NV,02/28/20,3080156,0,0
NV,02/29/20,3080156,0,0
NV,02/03/20,3080156,0,0
NV,02/04/20,3080156,0,0
NV,02/05/20,3080156,0,0
NV,02/06/20,3080156,0,0
NV,02/07/20,3080156,0,0
NV,02/08/20,3080156,0,0
NV,02/09/20,3080156,0,0
NV,03/01/20,3080156,0,0
NV,03/10/20,3080156,0,4
NV,03/11/20,3080156,0,7
NV,03/12/20,3080156,0,10
NV,03/13/20,3080156,0,18
NV,03/14/20,3080156,0,20
NV,03/15/20,3080156,0,20
NV,03/16/20,3080156,1,45
NV,03/17/20,3080156,1,55
NV,03/18/20,3080156,1,55
NV,03/19/20,3080156,1,95
NV,03/02/20,3080156,0,0
NV,03/20/20,3080156,2,161
NV,03/21/20,3080156,2,161
NV,03/22/20,3080156,2,190
NV,03/23/20,3080156,4,245
NV,03/24/20,3080156,4,278
NV,03/25/20,3080156,6,323
NV,03/26/20,3080156,10,420
NV,03/27/20,3080156,10,536
NV,03/28/20,3080156,10,626
NV,03/29/20,3080156,15,920
NV,03/03/20,3080156,0,0
NV,03/30/20,3080156,15,1012
NV,03/31/20,3080156,26,1114
NV,03/04/20,3080156,0,0
NV,03/05/20,3080156,0,1
NV,03/06/20,3080156,0,2
NV,03/07/20,3080156,0,2
NV,03/08/20,3080156,0,4
NV,03/09/20,3080156,0,4
NV,04/01/20,3080156,31,1279
NV,04/10/20,3080156,90,2722
NV,04/11/20,3080156,102,2702
NV,04/02/20,3080156,38,1463
NV,04/03/20,3080156,43,1514
NV,04/04/20,3080156,46,1742
NV,04/05/20,3080156,46,1855
NV,04/06/20,3080156,46,1953
NV,04/07/20,3080156,72,2124
NV,04/08/20,3080156,72,2259
NV,04/09/20,3080156,81,2456
NY,01/22/20,23628065,0,0
NY,01/23/20,23628065,0,0
NY,01/24/20,23628065,0,0
NY,01/25/20,23628065,0,0
NY,01/26/20,23628065,0,0
NY,01/27/20,23628065,0,0
NY,01/28/20,23628065,0,0
NY,01/29/20,23628065,0,0
NY,01/30/20,23628065,0,0
NY,01/31/20,23628065,0,0
NY,02/01/20,23628065,0,0
NY,02/10/20,23628065,0,0
NY,02/11/20,23628065,0,0
NY,02/12/20,23628065,0,0
NY,02/13/20,23628065,0,0
NY,02/14/20,23628065,0,0
NY,02/15/20,23628065,0,0
NY,02/16/20,23628065,0,0
NY,02/17/20,23628065,0,0
NY,02/18/20,23628065,0,0
NY,02/19/20,23628065,0,0
NY,02/02/20,23628065,0,0
NY,02/20/20,23628065,0,0
NY,02/21/20,23628065,0,0
NY,02/22/20,23628065,0,0
NY,02/23/20,23628065,0,0
NY,02/24/20,23628065,0,0
NY,02/25/20,23628065,0,0
NY,02/26/20,23628065,0,0
NY,02/27/20,23628065,0,0
NY,02/28/20,23628065,0,0
NY,02/29/20,23628065,0,0
NY,02/03/20,23628065,0,0
NY,02/04/20,23628065,0,0
NY,02/05/20,23628065,0,0
NY,02/06/20,23628065,0,0
NY,02/07/20,23628065,0,0
NY,02/08/20,23628065,0,0
NY,02/09/20,23628065,0,0
NY,03/01/20,23628065,0,0
NY,03/10/20,23628065,0,150
NY,03/11/20,23628065,0,220
NY,03/12/20,23628065,0,327
NY,03/13/20,23628065,0,421
NY,03/14/20,23628065,2,613
NY,03/15/20,23628065,2,615
NY,03/16/20,23628065,10,967
NY,03/17/20,23628065,13,1578
NY,03/18/20,23628065,17,3038
NY,03/19/20,23628065,38,5704
NY,03/02/20,23628065,0,1
NY,03/20/20,23628065,46,8403
NY,03/21/20,23628065,60,11727
NY,03/22/20,23628065,117,15800
NY,03/23/20,23628065,158,20884
NY,03/24/20,23628065,210,25681
NY,03/25/20,23628065,285,30841
NY,03/26/20,23628065,385,37877
NY,03/27/20,23628065,527,44876
NY,03/28/20,23628065,883,52410
NY,03/29/20,23628065,1063,59648
NY,03/03/20,23628065,0,2
NY,03/30/20,23628065,1342,66663
NY,03/31/20,23628065,1714,75833
NY,03/04/20,23628065,0,11
NY,03/05/20,23628065,0,23
NY,03/06/20,23628065,0,31
NY,03/07/20,23628065,0,76
NY,03/08/20,23628065,0,106
NY,03/09/20,23628065,0,142
NY,04/01/20,23628065,2176,83948
NY,04/10/20,23628065,7867,172348
NY,04/11/20,23628065,8627,181026
NY,04/02/20,23628065,2738,92506
NY,04/03/20,23628065,3594,102987
NY,04/04/20,23628065,4290,113833
NY,04/05/20,23628065,4951,123160
NY,04/06/20,23628065,4698,131815
NY,04/07/20,23628065,5489,139875
NY,04/08/20,23628065,6268,151061
NY,04/09/20,23628065,7067,161779
OH,01/22/20,11689100,0,0
OH,01/23/20,11689100,0,0
OH,01/24/20,11689100,0,0
OH,01/25/20,11689100,0,0
OH,01/26/20,11689100,0,0
OH,01/27/20,11689100,0,0
OH,01/28/20,11689100,0,0
OH,01/29/20,11689100,0,0
OH,01/30/20,11689100,0,0
OH,01/31/20,11689100,0,0
OH,02/01/20,11689100,0,0
OH,02/10/20,11689100,0,0
OH,02/11/20,11689100,0,0
OH,02/12/20,11689100,0,0
OH,02/13/20,11689100,0,0
OH,02/14/20,11689100,0,0
OH,02/15/20,11689100,0,0
OH,02/16/20,11689100,0,0
OH,02/17/20,11689100,0,0
OH,02/18/20,11689100,0,0
OH,02/19/20,11689100,0,0
OH,02/02/20,11689100,0,0
OH,02/20/20,11689100,0,0
OH,02/21/20,11689100,0,0
OH,02/22/20,11689100,0,0
OH,02/23/20,11689100,0,0
OH,02/24/20,11689100,0,0
OH,02/25/20,11689100,0,0
OH,02/26/20,11689100,0,0
OH,02/27/20,11689100,0,0
OH,02/28/20,11689100,0,0
OH,02/29/20,11689100,0,0
OH,02/03/20,11689100,0,0
OH,02/04/20,11689100,0,0
OH,02/05/20,11689100,0,0
OH,02/06/20,11689100,0,0
OH,02/07/20,11689100,0,0
OH,02/08/20,11689100,0,0
OH,02/09/20,11689100,0,0
OH,03/01/20,11689100,0,0
OH,03/10/20,11689100,0,3
OH,03/11/20,11689100,0,4
OH,03/12/20,11689100,0,5
OH,03/13/20,11689100,0,12
OH,03/14/20,11689100,0,26
OH,03/15/20,11689100,0,30
OH,03/16/20,11689100,0,50
OH,03/17/20,11689100,0,67
OH,03/18/20,11689100,0,89
OH,03/19/20,11689100,0,119
OH,03/02/20,11689100,0,0
OH,03/20/20,11689100,3,173
OH,03/21/20,11689100,3,247
OH,03/22/20,11689100,3,356
OH,03/23/20,11689100,6,443
OH,03/24/20,11689100,8,567
OH,03/25/20,11689100,11,704
OH,03/26/20,11689100,15,868
OH,03/27/20,11689100,19,1137
OH,03/28/20,11689100,25,1406
OH,03/29/20,11689100,29,1653
OH,03/03/20,11689100,0,0
OH,03/30/20,11689100,40,1933
OH,03/31/20,11689100,55,2199
OH,03/04/20,11689100,0,0
OH,03/05/20,11689100,0,0
OH,03/06/20,11689100,0,0
OH,03/07/20,11689100,0,0
OH,03/08/20,11689100,0,0
OH,03/09/20,11689100,0,0
OH,04/01/20,11689100,65,2547
OH,04/10/20,11689100,231,5878
OH,04/11/20,11689100,247,6250
OH,04/02/20,11689100,81,2901
OH,04/03/20,11689100,91,3312
OH,04/04/20,11689100,102,3739
OH,04/05/20,11689100,119,4043
OH,04/06/20,11689100,142,4453
OH,04/07/20,11689100,167,4782
OH,04/08/20,11689100,193,5148
OH,04/09/20,11689100,213,5512
OK,01/22/20,3956971,0,0
OK,01/23/20,3956971,0,0
OK,01/24/20,3956971,0,0
OK,01/25/20,3956971,0,0
OK,01/26/20,3956971,0,0
OK,01/27/20,3956971,0,0
OK,01/28/20,3956971,0,0
OK,01/29/20,3956971,0,0
OK,01/30/20,3956971,0,0
OK,01/31/20,3956971,0,0
OK,02/01/20,3956971,0,0
OK,02/10/20,3956971,0,0
OK,02/11/20,3956971,0,0
OK,02/12/20,3956971,0,0
OK,02/13/20,3956971,0,0
OK,02/14/20,3956971,0,0
OK,02/15/20,3956971,0,0
OK,02/16/20,3956971,0,0
OK,02/17/20,3956971,0,0
OK,02/18/20,3956971,0,0
OK,02/19/20,3956971,0,0
OK,02/02/20,3956971,0,0
OK,02/20/20,3956971,0,0
OK,02/21/20,3956971,0,0
OK,02/22/20,3956971,0,0
OK,02/23/20,3956971,0,0
OK,02/24/20,3956971,0,0
OK,02/25/20,3956971,0,0
OK,02/26/20,3956971,0,0
OK,02/27/20,3956971,0,0
OK,02/28/20,3956971,0,0
OK,02/29/20,3956971,0,0
